,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
12,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24012,6.1.3,0,Total - Aboriginal ancestry for the population in private households - 25% sample data,87.0,,730710.0,,357860.0,,372850.0,
13,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24013,6.1.3.1,1,  Aboriginal ancestry (only),88.0,,12785.0,,6335.0,,6450.0,
14,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24014,6.1.3.1.1,2,    Single Aboriginal ancestry (only),89.0,,12495.0,,6175.0,,6320.0,
15,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24015,6.1.3.1.1.1,3,      First Nations (North American Indian) single ancestry,82.0,,10635.0,,5200.0,,5435.0,
16,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24016,6.1.3.1.1.2,3,      Métis single ancestry,,,1695.0,,900.0,,800.0,
17,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24017,6.1.3.1.1.3,3,      Inuit single ancestry,,,165.0,,75.0,,85.0,
18,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24018,6.1.3.1.2,2,    Multiple Aboriginal ancestries (only),90.0,,290.0,,165.0,,130.0,
19,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24019,6.1.3.1.2.1,3,      First Nations (North American Indian) and Métis ancestries,,,235.0,,125.0,,110.0,
20,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24020,6.1.3.1.2.2,3,      First Nations (North American Indian) and Inuit ancestries,,,25.0,,15.0,,15.0,
21,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24021,6.1.3.1.2.3,3,      Métis and Inuit ancestries,,,20.0,,20.0,,0.0,
22,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24022,6.1.3.1.2.4,3,"      First Nations (North American Indian), Métis and Inuit ancestries",,,10.0,,0.0,,0.0,
23,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24023,6.1.3.2,1,  Aboriginal and non-Aboriginal ancestries,91.0,,33795.0,,16295.0,,17500.0,
24,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24024,6.1.3.2.1,2,    Single Aboriginal and non-Aboriginal ancestries,92.0,,32505.0,,15690.0,,16815.0,
25,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24025,6.1.3.2.1.1,3,      First Nations (North American Indian) and non-Aboriginal ancestries,,,24255.0,,11640.0,,12615.0,
26,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24026,6.1.3.2.1.2,3,      Métis and non-Aboriginal ancestries,,,7765.0,,3810.0,,3955.0,
27,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24027,6.1.3.2.1.3,3,      Inuit and non-Aboriginal ancestries,,,480.0,,240.0,,245.0,
28,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24028,6.1.3.2.2,2,    Multiple Aboriginal and non-Aboriginal ancestries,93.0,,1295.0,,600.0,,690.0,
29,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24029,6.1.3.2.2.1,3,"      First Nations (North American Indian), Métis and non-Aboriginal ancestries",,,1165.0,,540.0,,630.0,
30,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24030,6.1.3.2.2.2,3,"      First Nations (North American Indian), Inuit and non-Aboriginal ancestries",,,60.0,,30.0,,30.0,
31,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24031,6.1.3.2.2.3,3,"      Métis, Inuit and non-Aboriginal ancestries",,,40.0,,20.0,,25.0,
32,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24032,6.1.3.2.2.4,3,"      First Nations (North American Indian), Métis, Inuit and non-Aboriginal ancestries",,,25.0,,15.0,,10.0,
33,13,New Brunswick,2016A000213,13,New Brunswick,,Aboriginal peoples,24033,6.1.3.3,1,  Non-Aboriginal ancestry (only),94.0,,684125.0,,335230.0,,348895.0,
0,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24000,6.1.1,0,Total - Aboriginal identity for the population in private households - 25% sample data,79.0,,7965450.0,,3941440.0,,4024010.0,
1,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24001,6.1.1.1,1,  Aboriginal identity,80.0,,182885.0,,91890.0,,90995.0,
2,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24002,6.1.1.1.1,2,    Single Aboriginal responses,81.0,,175960.0,,88635.0,,87325.0,
3,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24003,6.1.1.1.1.1,3,      First Nations (North American Indian),82.0,,92655.0,,45510.0,,47145.0,
4,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24004,6.1.1.1.1.2,3,      Métis,,,69365.0,,36260.0,,33100.0,
5,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24005,6.1.1.1.1.3,3,      Inuk (Inuit),,,13940.0,,6865.0,,7075.0,
6,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24006,6.1.1.1.2,2,    Multiple Aboriginal responses,83.0,,2760.0,,1330.0,,1430.0,
7,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24007,6.1.1.1.3,2,    Aboriginal responses not included elsewhere,84.0,,4170.0,,1930.0,,2245.0,
8,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24008,6.1.1.2,1,  Non-Aboriginal identity,,,7782560.0,,3849550.0,,3933015.0,
9,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24009,6.1.2,0,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,85.0,,7965455.0,,3941440.0,,4024015.0,
10,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24010,6.1.2.1,1,  Registered or Treaty Indian,86.0,,77490.0,,38580.0,,38915.0,
11,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24011,6.1.2.2,1,  Not a Registered or Treaty Indian,,,7887960.0,,3902860.0,,3985100.0,
12,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24012,6.1.3,0,Total - Aboriginal ancestry for the population in private households - 25% sample data,87.0,,7965455.0,,3941440.0,,4024015.0,
13,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24013,6.1.3.1,1,  Aboriginal ancestry (only),88.0,,118780.0,,58535.0,,60245.0,
14,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24014,6.1.3.1.1,2,    Single Aboriginal ancestry (only),89.0,,115480.0,,56930.0,,58550.0,
15,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24015,6.1.3.1.1.1,3,      First Nations (North American Indian) single ancestry,82.0,,87700.0,,42730.0,,44965.0,
16,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24016,6.1.3.1.1.2,3,      Métis single ancestry,,,17585.0,,9225.0,,8360.0,
17,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24017,6.1.3.1.1.3,3,      Inuit single ancestry,,,10200.0,,4980.0,,5220.0,
18,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24018,6.1.3.1.2,2,    Multiple Aboriginal ancestries (only),90.0,,3300.0,,1605.0,,1700.0,
19,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24019,6.1.3.1.2.1,3,      First Nations (North American Indian) and Métis ancestries,,,2220.0,,1115.0,,1105.0,
20,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24020,6.1.3.1.2.2,3,      First Nations (North American Indian) and Inuit ancestries,,,995.0,,455.0,,540.0,
21,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24021,6.1.3.1.2.3,3,      Métis and Inuit ancestries,,,65.0,,25.0,,40.0,
22,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24022,6.1.3.1.2.4,3,"      First Nations (North American Indian), Métis and Inuit ancestries",,,20.0,,10.0,,15.0,
23,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24023,6.1.3.2,1,  Aboriginal and non-Aboriginal ancestries,91.0,,240650.0,,113905.0,,126740.0,
24,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24024,6.1.3.2.1,2,    Single Aboriginal and non-Aboriginal ancestries,92.0,,235365.0,,111205.0,,124165.0,
25,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24025,6.1.3.2.1.1,3,      First Nations (North American Indian) and non-Aboriginal ancestries,,,193625.0,,90650.0,,102975.0,
26,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24026,6.1.3.2.1.2,3,      Métis and non-Aboriginal ancestries,,,37080.0,,18320.0,,18760.0,
27,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24027,6.1.3.2.1.3,3,      Inuit and non-Aboriginal ancestries,,,4660.0,,2230.0,,2425.0,
28,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24028,6.1.3.2.2,2,    Multiple Aboriginal and non-Aboriginal ancestries,93.0,,5280.0,,2700.0,,2575.0,
29,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24029,6.1.3.2.2.1,3,"      First Nations (North American Indian), Métis and non-Aboriginal ancestries",,,4040.0,,2105.0,,1940.0,
30,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24030,6.1.3.2.2.2,3,"      First Nations (North American Indian), Inuit and non-Aboriginal ancestries",,,990.0,,475.0,,515.0,
31,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24031,6.1.3.2.2.3,3,"      Métis, Inuit and non-Aboriginal ancestries",,,225.0,,110.0,,115.0,
32,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24032,6.1.3.2.2.4,3,"      First Nations (North American Indian), Métis, Inuit and non-Aboriginal ancestries",,,25.0,,15.0,,10.0,
33,24,Quebec,2016A000224,24,Quebec,,Aboriginal peoples,24033,6.1.3.3,1,  Non-Aboriginal ancestry (only),94.0,,7606025.0,,3769000.0,,3837030.0,
0,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24000,6.1.1,0,Total - Aboriginal identity for the population in private households - 25% sample data,79.0,,13242160.0,,6472240.0,,6769920.0,
1,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24001,6.1.1.1,1,  Aboriginal identity,80.0,,374395.0,,179970.0,,194420.0,
2,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24002,6.1.1.1.1,2,    Single Aboriginal responses,81.0,,361125.0,,173685.0,,187445.0,
3,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24003,6.1.1.1.1.1,3,      First Nations (North American Indian),82.0,,236680.0,,112840.0,,123845.0,
4,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24004,6.1.1.1.1.2,3,      Métis,,,120585.0,,59015.0,,61570.0,
5,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24005,6.1.1.1.1.3,3,      Inuk (Inuit),,,3860.0,,1835.0,,2030.0,
6,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24006,6.1.1.1.2,2,    Multiple Aboriginal responses,83.0,,5730.0,,2680.0,,3045.0,
7,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24007,6.1.1.1.3,2,    Aboriginal responses not included elsewhere,84.0,,7540.0,,3615.0,,3930.0,
8,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24008,6.1.1.2,1,  Non-Aboriginal identity,,,12867765.0,,6292265.0,,6575500.0,
9,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24009,6.1.2,0,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,85.0,,13242160.0,,6472240.0,,6769925.0,
10,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24010,6.1.2.1,1,  Registered or Treaty Indian,86.0,,170895.0,,81560.0,,89335.0,
11,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24011,6.1.2.2,1,  Not a Registered or Treaty Indian,,,13071265.0,,6390680.0,,6680585.0,
12,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24012,6.1.3,0,Total - Aboriginal ancestry for the population in private households - 25% sample data,87.0,,13242160.0,,6472240.0,,6769920.0,
13,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24013,6.1.3.1,1,  Aboriginal ancestry (only),88.0,,112875.0,,54840.0,,58035.0,
14,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24014,6.1.3.1.1,2,    Single Aboriginal ancestry (only),89.0,,111575.0,,54180.0,,57395.0,
15,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24015,6.1.3.1.1.1,3,      First Nations (North American Indian) single ancestry,82.0,,97430.0,,47130.0,,50305.0,
16,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24016,6.1.3.1.1.2,3,      Métis single ancestry,,,12925.0,,6490.0,,6435.0,
17,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24017,6.1.3.1.1.3,3,      Inuit single ancestry,,,1220.0,,565.0,,655.0,
18,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24018,6.1.3.1.2,2,    Multiple Aboriginal ancestries (only),90.0,,1295.0,,665.0,,640.0,
19,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24019,6.1.3.1.2.1,3,      First Nations (North American Indian) and Métis ancestries,,,1055.0,,545.0,,510.0,
20,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24020,6.1.3.1.2.2,3,      First Nations (North American Indian) and Inuit ancestries,,,145.0,,70.0,,75.0,
21,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24021,6.1.3.1.2.3,3,      Métis and Inuit ancestries,,,65.0,,25.0,,40.0,
22,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24022,6.1.3.1.2.4,3,"      First Nations (North American Indian), Métis and Inuit ancestries",,,30.0,,20.0,,10.0,
23,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24023,6.1.3.2,1,  Aboriginal and non-Aboriginal ancestries,91.0,,405425.0,,192320.0,,213100.0,
24,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24024,6.1.3.2.1,2,    Single Aboriginal and non-Aboriginal ancestries,92.0,,395205.0,,187695.0,,207510.0,
25,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24025,6.1.3.2.1.1,3,      First Nations (North American Indian) and non-Aboriginal ancestries,,,276920.0,,130810.0,,146110.0,
26,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24026,6.1.3.2.1.2,3,      Métis and non-Aboriginal ancestries,,,113785.0,,54830.0,,58955.0,
27,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24027,6.1.3.2.1.3,3,      Inuit and non-Aboriginal ancestries,,,4500.0,,2050.0,,2450.0,
28,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24028,6.1.3.2.2,2,    Multiple Aboriginal and non-Aboriginal ancestries,93.0,,10215.0,,4620.0,,5590.0,
29,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24029,6.1.3.2.2.1,3,"      First Nations (North American Indian), Métis and non-Aboriginal ancestries",,,9305.0,,4205.0,,5100.0,
30,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24030,6.1.3.2.2.2,3,"      First Nations (North American Indian), Inuit and non-Aboriginal ancestries",,,595.0,,290.0,,305.0,
31,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24031,6.1.3.2.2.3,3,"      Métis, Inuit and non-Aboriginal ancestries",,,300.0,,125.0,,170.0,
32,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24032,6.1.3.2.2.4,3,"      First Nations (North American Indian), Métis, Inuit and non-Aboriginal ancestries",,,15.0,,0.0,,10.0,
33,35,Ontario,2016A000235,35,Ontario,,Aboriginal peoples,24033,6.1.3.3,1,  Non-Aboriginal ancestry (only),94.0,,12723865.0,,6225080.0,,6498785.0,
0,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24000,6.1.1,0,Total - Aboriginal identity for the population in private households - 25% sample data,79.0,,1240700.0,,614440.0,,626260.0,
1,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24001,6.1.1.1,1,  Aboriginal identity,80.0,,223310.0,,108495.0,,114815.0,
2,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24002,6.1.1.1.1,2,    Single Aboriginal responses,81.0,,220470.0,,107145.0,,113330.0,
3,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24003,6.1.1.1.1.1,3,      First Nations (North American Indian),82.0,,130510.0,,62955.0,,67550.0,
4,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24004,6.1.1.1.1.2,3,      Métis,,,89355.0,,43895.0,,45465.0,
5,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24005,6.1.1.1.1.3,3,      Inuk (Inuit),,,610.0,,295.0,,310.0,
6,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24006,6.1.1.1.2,2,    Multiple Aboriginal responses,83.0,,2020.0,,985.0,,1030.0,
7,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24007,6.1.1.1.3,2,    Aboriginal responses not included elsewhere,84.0,,820.0,,365.0,,450.0,
8,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24008,6.1.1.2,1,  Non-Aboriginal identity,,,1017385.0,,505945.0,,511445.0,
9,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24009,6.1.2,0,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,85.0,,1240700.0,,614440.0,,626255.0,
10,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24010,6.1.2.1,1,  Registered or Treaty Indian,86.0,,127250.0,,61300.0,,65950.0,
11,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24011,6.1.2.2,1,  Not a Registered or Treaty Indian,,,1113450.0,,553140.0,,560305.0,
12,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24012,6.1.3,0,Total - Aboriginal ancestry for the population in private households - 25% sample data,87.0,,1240700.0,,614440.0,,626255.0,
13,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24013,6.1.3.1,1,  Aboriginal ancestry (only),88.0,,110630.0,,53980.0,,56645.0,
14,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24014,6.1.3.1.1,2,    Single Aboriginal ancestry (only),89.0,,108055.0,,52775.0,,55285.0,
15,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24015,6.1.3.1.1.1,3,      First Nations (North American Indian) single ancestry,82.0,,93070.0,,45490.0,,47580.0,
16,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24016,6.1.3.1.1.2,3,      Métis single ancestry,,,14835.0,,7210.0,,7625.0,
17,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24017,6.1.3.1.1.3,3,      Inuit single ancestry,,,155.0,,75.0,,80.0,
18,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24018,6.1.3.1.2,2,    Multiple Aboriginal ancestries (only),90.0,,2570.0,,1205.0,,1365.0,
19,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24019,6.1.3.1.2.1,3,      First Nations (North American Indian) and Métis ancestries,,,2495.0,,1160.0,,1335.0,
20,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24020,6.1.3.1.2.2,3,      First Nations (North American Indian) and Inuit ancestries,,,50.0,,30.0,,15.0,
21,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24021,6.1.3.1.2.3,3,      Métis and Inuit ancestries,,,15.0,,10.0,,10.0,
22,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24022,6.1.3.1.2.4,3,"      First Nations (North American Indian), Métis and Inuit ancestries",,,10.0,,10.0,,0.0,
23,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24023,6.1.3.2,1,  Aboriginal and non-Aboriginal ancestries,91.0,,114605.0,,55480.0,,59120.0,
24,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24024,6.1.3.2.1,2,    Single Aboriginal and non-Aboriginal ancestries,92.0,,107535.0,,52250.0,,55285.0,
25,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24025,6.1.3.2.1.1,3,      First Nations (North American Indian) and non-Aboriginal ancestries,,,40265.0,,19440.0,,20820.0,
26,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24026,6.1.3.2.1.2,3,      Métis and non-Aboriginal ancestries,,,66810.0,,32600.0,,34215.0,
27,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24027,6.1.3.2.1.3,3,      Inuit and non-Aboriginal ancestries,,,460.0,,210.0,,250.0,
28,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24028,6.1.3.2.2,2,    Multiple Aboriginal and non-Aboriginal ancestries,93.0,,7070.0,,3235.0,,3835.0,
29,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24029,6.1.3.2.2.1,3,"      First Nations (North American Indian), Métis and non-Aboriginal ancestries",,,6800.0,,3100.0,,3705.0,
30,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24030,6.1.3.2.2.2,3,"      First Nations (North American Indian), Inuit and non-Aboriginal ancestries",,,120.0,,65.0,,55.0,
31,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24031,6.1.3.2.2.3,3,"      Métis, Inuit and non-Aboriginal ancestries",,,130.0,,55.0,,80.0,
32,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24032,6.1.3.2.2.4,3,"      First Nations (North American Indian), Métis, Inuit and non-Aboriginal ancestries",,,10.0,,10.0,,0.0,
33,46,Manitoba,2016A000246,46,Manitoba,,Aboriginal peoples,24033,6.1.3.3,1,  Non-Aboriginal ancestry (only),94.0,,1015465.0,,504980.0,,510485.0,
0,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24000,6.1.1,0,Total - Aboriginal identity for the population in private households - 25% sample data,79.0,,1070555.0,,533385.0,,537175.0,
1,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24001,6.1.1.1,1,  Aboriginal identity,80.0,,175020.0,,84730.0,,90290.0,
2,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24002,6.1.1.1.1,2,    Single Aboriginal responses,81.0,,172810.0,,83750.0,,89055.0,
3,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24003,6.1.1.1.1.1,3,      First Nations (North American Indian),82.0,,114570.0,,55275.0,,59290.0,
4,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24004,6.1.1.1.1.2,3,      Métis,,,57880.0,,28325.0,,29550.0,
5,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24005,6.1.1.1.1.3,3,      Inuk (Inuit),,,360.0,,145.0,,215.0,
6,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24006,6.1.1.1.2,2,    Multiple Aboriginal responses,83.0,,1305.0,,605.0,,705.0,
7,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24007,6.1.1.1.3,2,    Aboriginal responses not included elsewhere,84.0,,905.0,,375.0,,530.0,
8,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24008,6.1.1.2,1,  Non-Aboriginal identity,,,895535.0,,448655.0,,446885.0,
9,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24009,6.1.2,0,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,85.0,,1070555.0,,533385.0,,537170.0,
10,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24010,6.1.2.1,1,  Registered or Treaty Indian,86.0,,110370.0,,52930.0,,57440.0,
11,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24011,6.1.2.2,1,  Not a Registered or Treaty Indian,,,960190.0,,480455.0,,479735.0,
12,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24012,6.1.3,0,Total - Aboriginal ancestry for the population in private households - 25% sample data,87.0,,1070555.0,,533385.0,,537175.0,
13,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24013,6.1.3.1,1,  Aboriginal ancestry (only),88.0,,98315.0,,47665.0,,50650.0,
14,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24014,6.1.3.1.1,2,    Single Aboriginal ancestry (only),89.0,,94565.0,,45900.0,,48665.0,
15,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24015,6.1.3.1.1.1,3,      First Nations (North American Indian) single ancestry,82.0,,84015.0,,40960.0,,43055.0,
16,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24016,6.1.3.1.1.2,3,      Métis single ancestry,,,10465.0,,4905.0,,5560.0,
17,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24017,6.1.3.1.1.3,3,      Inuit single ancestry,,,85.0,,40.0,,50.0,
18,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24018,6.1.3.1.2,2,    Multiple Aboriginal ancestries (only),90.0,,3750.0,,1765.0,,1985.0,
19,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24019,6.1.3.1.2.1,3,      First Nations (North American Indian) and Métis ancestries,,,3640.0,,1705.0,,1935.0,
20,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24020,6.1.3.1.2.2,3,      First Nations (North American Indian) and Inuit ancestries,,,70.0,,30.0,,40.0,
21,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24021,6.1.3.1.2.3,3,      Métis and Inuit ancestries,,,20.0,,15.0,,10.0,
22,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24022,6.1.3.1.2.4,3,"      First Nations (North American Indian), Métis and Inuit ancestries",,,15.0,,15.0,,0.0,
23,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24023,6.1.3.2,1,  Aboriginal and non-Aboriginal ancestries,91.0,,79035.0,,38120.0,,40915.0,
24,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24024,6.1.3.2.1,2,    Single Aboriginal and non-Aboriginal ancestries,92.0,,72560.0,,35130.0,,37430.0,
25,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24025,6.1.3.2.1.1,3,      First Nations (North American Indian) and non-Aboriginal ancestries,,,36680.0,,17715.0,,18960.0,
26,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24026,6.1.3.2.1.2,3,      Métis and non-Aboriginal ancestries,,,35545.0,,17265.0,,18285.0,
27,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24027,6.1.3.2.1.3,3,      Inuit and non-Aboriginal ancestries,,,335.0,,150.0,,180.0,
28,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24028,6.1.3.2.2,2,    Multiple Aboriginal and non-Aboriginal ancestries,93.0,,6480.0,,2990.0,,3485.0,
29,47,Saskatchewan,2016A000247,47,Saskatchewan,,Aboriginal peoples,24029,6.1.3.2.2.1,3,"      First Nations (North American Indian), Métis and non-Aboriginal ancestries",,,6355.0,,2930.0,,3420.0,
